Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T18:14:00+00:00,10253.6,10253.6,10247.1,10249.8,286447
2020-02-11T18:15:00+00:00,10249.7,10249.7,10246.4,10247.8,612543
2020-02-11T18:16:00+00:00,10247.8,10255.8,10247.6,10254.9,865000
2020-02-11T18:17:00+00:00,10254.9,10254.9,10250.6,10253.9,990000
2020-02-11T18:18:00+00:00,10254,10260.5,10254,10260.4,947630
2020-02-11T18:19:00+00:00,10260,10265.3,10260,10265.3,937500
2020-02-11T18:20:00+00:00,10265.3,10269.3,10264.3,10269.3,1160065
2020-02-11T18:21:00+00:00,10269.3,10271.3,10269.3,10270.8,967500
2020-02-11T18:22:00+00:00,10270.8,10281.1,10270.6,10281.1,1030086
2020-02-11T18:23:00+00:00,10281,10291.4,10281,10282.7,1073062
2020-02-11T18:24:00+00:00,10282.7,10282.7,10264.7,10264.7,3002
2020-02-11T18:25:00+00:00,10264.7,10275,10264.7,10274.9,309336
2020-02-11T18:26:00+00:00,10274.3,10275.3,10265.2,10265.6,461382
2020-02-11T18:27:00+00:00,10265.6,10265.6,10259.1,10259.1,2462
2020-02-11T18:28:00+00:00,10259.1,10259.1,10250.2,10250.4,2441
2020-02-11T18:29:00+00:00,10250.4,10250.8,10240.2,10240.3,2851
2020-02-11T18:30:00+00:00,10240.3,10246.4,10240.2,10245.1,1081814
2020-02-11T18:31:00+00:00,10245.1,10246.7,10244,10246,817500
2020-02-11T18:32:00+00:00,10246.1,10250.2,10243.4,10243.5,1125475
2020-02-11T18:33:00+00:00,10243.4,10243.6,10236.7,10243.4,573796
2020-02-11T18:34:00+00:00,10243.3,10245.5,10237.5,10237.9,735886
2020-02-11T18:35:00+00:00,10237.8,10239.6,10236.9,10237,1117500
2020-02-11T18:36:00+00:00,10236.7,10236.9,10226.6,10226.6,950475
2020-02-11T18:37:00+00:00,10226.6,10229.7,10225.8,10227.4,765000
2020-02-11T18:38:00+00:00,10227.5,10227.5,10209.3,10209.3,1028926
2020-02-11T18:39:00+00:00,10208.3,10214.8,10199,10199.1,832354
2020-02-11T18:40:00+00:00,10198.8,10223.3,10198.8,10222.9,1226274
2020-02-11T18:41:00+00:00,10222.9,10230.2,10217.3,10228.9,1406037
2020-02-11T18:42:00+00:00,10228.9,10229.1,10222.8,10227.2,1652543
2020-02-11T18:43:00+00:00,10227.3,10229.7,10222.4,10223.1,1318083
2020-02-11T18:44:00+00:00,10222.7,10223.9,10216.8,10216.8,496663
2020-02-11T18:45:00+00:00,10216.8,10221.9,10215.9,10218.5,1130842
2020-02-11T18:46:00+00:00,10218.5,10226.5,10218.3,10226.1,1102673
2020-02-11T18:47:00+00:00,10225.9,10225.9,10222.2,10224.2,678472
2020-02-11T18:48:00+00:00,10224,10224.8,10219.8,10220.6,975173
2020-02-11T18:49:00+00:00,10220.5,10220.6,10199,10199,1083537
2020-02-11T18:50:00+00:00,10198.9,10199,10190.3,10193,212938
2020-02-11T18:51:00+00:00,10193.2,10202.2,10193.2,10200.2,892522
2020-02-11T18:52:00+00:00,10200.4,10200.6,10188.2,10189.1,513882
2020-02-11T18:53:00+00:00,10189,10193.8,10188.7,10193.3,795410
2020-02-11T18:54:00+00:00,10193.3,10194.9,10188.8,10191.8,882738
2020-02-11T18:55:00+00:00,10191.4,10197.1,10190.9,10197,475475
2020-02-11T18:56:00+00:00,10197,10209.2,10196.7,10209,787500
2020-02-11T18:57:00+00:00,10209.1,10210.8,10205.4,10210.8,855043
2020-02-11T18:58:00+00:00,10210.7,10211,10209,10209.1,68623
2020-02-11T18:59:00+00:00,10209.1,10210.2,10203.2,10203.2,44250
2020-02-11T19:00:00+00:00,10203.1,10208.7,10198.8,10207.2,748580
2020-02-11T19:01:00+00:00,10207,10209,10204.3,10209,813040
2020-02-11T19:02:00+00:00,10208.8,10208.8,10204.3,10206.4,730454
2020-02-11T19:03:00+00:00,10206.6,10207.5,10201.8,10201.9,458105
2020-02-11T19:04:00+00:00,10201.9,10201.9,10198.2,10198.2,490108
2020-02-11T19:05:00+00:00,10198.2,10206.6,10198,10206.3,900065
2020-02-11T19:06:00+00:00,10207.3,10207.3,10202.9,10206,610497
2020-02-11T19:07:00+00:00,10206.1,10217.8,10205.9,10214.3,720022
2020-02-11T19:08:00+00:00,10214.3,10217.7,10213.8,10215.2,937500
2020-02-11T19:09:00+00:00,10215.2,10217.9,10212.5,10213.8,810000
2020-02-11T19:10:00+00:00,10213.7,10216.9,10211.6,10211.6,977543
2020-02-11T19:11:00+00:00,10211.6,10211.6,10205.8,10209.1,430929
2020-02-11T19:12:00+00:00,10209,10209.1,10199.7,10199.7,231534
2020-02-11T19:13:00+00:00,10199.6,10203.1,10199.5,10200.9,400108
2020-02-11T19:14:00+00:00,10201,10201.5,10199.4,10199.4,630000
2020-02-11T19:15:00+00:00,10199.4,10201.1,10199.1,10199.1,592500
2020-02-11T19:16:00+00:00,10198.9,10198.9,10188.6,10189.6,1020454
2020-02-11T19:17:00+00:00,10189.9,10192.8,10187.4,10187.4,1215043
2020-02-11T19:18:00+00:00,10187.2,10191.2,10187,10188,637500
2020-02-11T19:19:00+00:00,10188.1,10209.3,10186.5,10209.3,912500
2020-02-11T19:20:00+00:00,10209,10209,10202.9,10203.6,757500
2020-02-11T19:21:00+00:00,10203.8,10204.7,10203.1,10204.5,645000
2020-02-11T19:22:00+00:00,10204.3,10204.6,10195.1,10195.1,545324
